User ID,Timestamp,Channel,Campaign,Conversion
55650,11-02-2025 10:58,Email,Discount Offer,Yes
85486,11-02-2025 22:44,Search Ads,Discount Offer,No
80769,11-02-2025 15:47,Social Media,Brand Awareness,Yes
49655,11-02-2025 10:28,Search Ads,Brand Awareness,Yes
73105,11-02-2025 13:20,Search Ads,New Product Launch,No
73023,10-02-2025 19:34,Email,Winter Sale,No
86856,11-02-2025 05:10,Referral,Winter Sale,Yes
96934,11-02-2025 12:46,Email,Discount Offer,No
41115,11-02-2025 09:33,Email,Brand Awareness,No
45340,11-02-2025 09:35,Referral,Retargeting,No
19507,10-02-2025 02:39,Search Ads,Winter Sale,Yes
52520,11-02-2025 11:05,Referral,New Product Launch,No
27778,11-02-2025 23:53,Display Ads,Brand Awareness,No
29837,11-02-2025 06:44,Email,Retargeting,No
48298,11-02-2025 23:23,Direct Traffic,-,Yes
90700,10-02-2025 17:12,Display Ads,New Product Launch,Yes
52397,11-02-2025 20:33,Email,Discount Offer,No
63496,11-02-2025 06:53,Email,Winter Sale,Yes
86112,11-02-2025 06:18,Referral,New Product Launch,No
91641,10-02-2025 12:59,Email,New Product Launch,Yes
20853,10-02-2025 05:50,Direct Traffic,-,No
26253,10-02-2025 02:06,Referral,Brand Awareness,Yes
55446,10-02-2025 02:43,Social Media,Winter Sale,Yes
84693,11-02-2025 22:52,Display Ads,Discount Offer,Yes
62564,11-02-2025 05:18,Search Ads,-,No
44038,11-02-2025 11:42,Search Ads,Winter Sale,No
81190,10-02-2025 18:23,Direct Traffic,-,No
34263,11-02-2025 17:03,Email,Retargeting,Yes
21445,11-02-2025 03:30,Social Media,Retargeting,Yes
38578,11-02-2025 20:19,Search Ads,-,No
78381,10-02-2025 03:47,Display Ads,Brand Awareness,No
86539,11-02-2025 01:23,Display Ads,New Product Launch,No
37591,11-02-2025 18:13,Search Ads,New Product Launch,Yes
25441,11-02-2025 14:06,Email,Brand Awareness,Yes
36044,10-02-2025 16:31,Direct Traffic,-,No
43603,11-02-2025 18:42,Display Ads,Retargeting,No
37332,10-02-2025 14:21,Search Ads,Winter Sale,No
86327,11-02-2025 01:12,Referral,Winter Sale,Yes
28400,10-02-2025 10:41,Direct Traffic,-,Yes
33497,11-02-2025 05:52,Social Media,Winter Sale,No
53419,10-02-2025 11:54,Display Ads,-,Yes
23202,10-02-2025 23:38,Display Ads,-,No
73006,10-02-2025 14:12,Referral,Discount Offer,Yes
10685,10-02-2025 07:03,Referral,Brand Awareness,No
66758,11-02-2025 14:22,Social Media,New Product Launch,No
10414,11-02-2025 06:40,Referral,Brand Awareness,No
16916,11-02-2025 22:02,Direct Traffic,-,No
47735,11-02-2025 03:45,Direct Traffic,-,Yes
81316,11-02-2025 13:56,Display Ads,Brand Awareness,Yes
11835,10-02-2025 00:51,Referral,Brand Awareness,Yes
27726,11-02-2025 20:22,Direct Traffic,-,No
88316,10-02-2025 06:01,Referral,Discount Offer,No
30588,10-02-2025 05:58,Referral,Discount Offer,Yes
13230,10-02-2025 13:55,Email,Winter Sale,Yes
97899,11-02-2025 21:10,Display Ads,Retargeting,Yes
10062,11-02-2025 21:10,Email,Brand Awareness,Yes
93973,10-02-2025 17:07,Referral,-,Yes
79493,11-02-2025 03:00,Email,-,No
18441,11-02-2025 02:13,Direct Traffic,-,No
10690,10-02-2025 07:40,Display Ads,Discount Offer,Yes
69217,11-02-2025 14:52,Email,Discount Offer,No
64436,10-02-2025 23:59,Direct Traffic,-,Yes
96542,11-02-2025 13:38,Email,-,No
88885,10-02-2025 22:50,Referral,-,Yes
11453,11-02-2025 23:35,Search Ads,Winter Sale,Yes
98310,11-02-2025 19:15,Email,Winter Sale,No
67155,11-02-2025 23:40,Referral,Winter Sale,Yes
80604,10-02-2025 03:26,Social Media,Winter Sale,No
90444,10-02-2025 04:37,Referral,Winter Sale,No
58884,10-02-2025 00:18,Referral,Retargeting,No
10668,11-02-2025 13:34,Search Ads,New Product Launch,Yes
61063,10-02-2025 15:27,Email,Brand Awareness,No
45476,10-02-2025 19:53,Referral,New Product Launch,Yes
98881,10-02-2025 17:20,Social Media,New Product Launch,No
25104,11-02-2025 17:02,Direct Traffic,-,Yes
36355,11-02-2025 20:32,Referral,Discount Offer,No
91418,11-02-2025 19:50,Social Media,New Product Launch,No
55983,10-02-2025 08:00,Email,Discount Offer,Yes
83881,10-02-2025 05:09,Referral,Winter Sale,Yes
52520,10-02-2025 14:15,Social Media,-,No
41148,11-02-2025 09:17,Email,New Product Launch,Yes
53220,10-02-2025 12:18,Display Ads,Retargeting,No
10317,10-02-2025 01:16,Email,Discount Offer,No
62979,10-02-2025 02:11,Email,-,No
82557,11-02-2025 21:47,Referral,-,Yes
38822,10-02-2025 07:44,Email,Retargeting,Yes
85902,11-02-2025 00:42,Display Ads,Brand Awareness,Yes
65453,11-02-2025 19:48,Social Media,Retargeting,Yes
42905,10-02-2025 18:34,Direct Traffic,-,Yes
17863,10-02-2025 08:21,Direct Traffic,-,No
16248,10-02-2025 16:30,Direct Traffic,-,Yes
29877,10-02-2025 12:32,Referral,Brand Awareness,No
90546,10-02-2025 21:31,Referral,Brand Awareness,No
63685,11-02-2025 20:03,Display Ads,Winter Sale,No
70237,11-02-2025 13:56,Direct Traffic,-,No
93271,11-02-2025 00:17,Referral,Winter Sale,Yes
43623,11-02-2025 22:48,Search Ads,Brand Awareness,Yes
65626,11-02-2025 18:57,Social Media,Discount Offer,Yes
30989,11-02-2025 05:45,Display Ads,Winter Sale,Yes
56480,10-02-2025 13:32,Search Ads,Retargeting,Yes
79304,10-02-2025 21:38,Direct Traffic,-,No
47509,11-02-2025 09:48,Referral,-,No
87851,10-02-2025 00:28,Social Media,Retargeting,Yes
73216,11-02-2025 23:54,Referral,New Product Launch,No
93942,10-02-2025 02:24,Direct Traffic,-,Yes
32828,10-02-2025 11:48,Referral,Discount Offer,No
34498,11-02-2025 20:12,Email,Brand Awareness,Yes
60477,11-02-2025 11:41,Social Media,Brand Awareness,No
77098,10-02-2025 22:08,Direct Traffic,-,Yes
54351,11-02-2025 14:28,Display Ads,New Product Launch,Yes
76541,11-02-2025 09:23,Email,Winter Sale,Yes
92370,10-02-2025 17:38,Referral,Winter Sale,Yes
65207,11-02-2025 05:57,Email,Winter Sale,Yes
28385,11-02-2025 14:06,Email,Winter Sale,Yes
53526,10-02-2025 06:07,Search Ads,-,No
40381,11-02-2025 15:13,Referral,Discount Offer,No
79162,11-02-2025 22:25,Display Ads,Discount Offer,No
48850,11-02-2025 03:03,Direct Traffic,-,No
92921,11-02-2025 02:46,Search Ads,New Product Launch,Yes
19388,11-02-2025 11:53,Social Media,New Product Launch,Yes
93989,10-02-2025 15:14,Search Ads,Winter Sale,Yes
11209,10-02-2025 22:18,Direct Traffic,-,No
38491,11-02-2025 15:22,Email,Winter Sale,Yes
42429,11-02-2025 13:57,Search Ads,Brand Awareness,No
63274,11-02-2025 05:55,Social Media,Discount Offer,No
19350,10-02-2025 09:39,Social Media,-,Yes
41463,10-02-2025 16:25,Search Ads,Brand Awareness,Yes
42970,11-02-2025 11:08,Email,New Product Launch,Yes
11917,10-02-2025 08:04,Search Ads,Retargeting,Yes
71911,10-02-2025 09:46,Direct Traffic,-,No
23839,11-02-2025 18:06,Search Ads,Winter Sale,No
11914,10-02-2025 20:30,Email,Discount Offer,Yes
99746,11-02-2025 16:21,Email,-,Yes
21484,10-02-2025 01:55,Email,Discount Offer,No
23497,11-02-2025 17:26,Direct Traffic,-,No
93708,11-02-2025 17:32,Direct Traffic,-,Yes
67860,11-02-2025 11:02,Social Media,Discount Offer,No
59480,11-02-2025 07:30,Email,Discount Offer,No
92555,10-02-2025 21:18,Email,Winter Sale,Yes
31134,11-02-2025 18:16,Direct Traffic,-,No
88142,11-02-2025 02:45,Social Media,New Product Launch,Yes
36840,11-02-2025 11:02,Social Media,Brand Awareness,No
67860,10-02-2025 07:13,Display Ads,Discount Offer,No
91876,10-02-2025 13:15,Search Ads,Brand Awareness,No
39056,10-02-2025 07:17,Search Ads,Retargeting,No
10442,11-02-2025 00:26,Search Ads,New Product Launch,No
91357,10-02-2025 02:36,Email,Brand Awareness,Yes
44675,11-02-2025 03:39,Search Ads,-,Yes
31185,11-02-2025 13:54,Display Ads,-,No
37380,11-02-2025 08:06,Referral,-,Yes
92346,11-02-2025 19:35,Direct Traffic,-,No
45892,11-02-2025 22:08,Social Media,Retargeting,Yes
36731,10-02-2025 10:35,Email,Discount Offer,Yes
18955,11-02-2025 16:27,Referral,Retargeting,No
51057,10-02-2025 23:09,Search Ads,New Product Launch,Yes
47735,10-02-2025 07:08,Display Ads,Discount Offer,Yes
54418,11-02-2025 15:32,Referral,Brand Awareness,No
81855,11-02-2025 03:56,Search Ads,Retargeting,No
52274,10-02-2025 08:42,Email,Discount Offer,Yes
43175,11-02-2025 18:41,Email,Winter Sale,Yes
13872,10-02-2025 06:34,Search Ads,Brand Awareness,No
94253,11-02-2025 18:36,Email,-,No
16083,11-02-2025 16:32,Email,Brand Awareness,Yes
67935,10-02-2025 21:12,Social Media,Winter Sale,No
54005,10-02-2025 03:08,Email,New Product Launch,No
24810,10-02-2025 09:58,Social Media,Winter Sale,Yes
11233,11-02-2025 10:16,Referral,New Product Launch,No
82505,11-02-2025 00:01,Display Ads,New Product Launch,No
10068,10-02-2025 07:07,Search Ads,-,Yes
94816,11-02-2025 12:28,Search Ads,-,Yes
26541,11-02-2025 10:57,Email,New Product Launch,No
42501,10-02-2025 06:30,Display Ads,-,No
70850,11-02-2025 23:21,Direct Traffic,-,No
22861,11-02-2025 08:24,Display Ads,Brand Awareness,Yes
21757,10-02-2025 15:31,Search Ads,New Product Launch,Yes
55983,10-02-2025 11:48,Social Media,New Product Launch,No
54877,11-02-2025 19:32,Search Ads,Discount Offer,No
64713,10-02-2025 01:50,Direct Traffic,-,No
85419,10-02-2025 15:23,Search Ads,Discount Offer,No
46055,10-02-2025 21:27,Search Ads,Winter Sale,No
27571,11-02-2025 02:32,Referral,Winter Sale,No
40368,11-02-2025 10:52,Email,Retargeting,Yes
49647,11-02-2025 05:03,Email,Winter Sale,No
55650,11-02-2025 00:23,Email,-,No
89367,10-02-2025 18:43,Email,Brand Awareness,No
86443,11-02-2025 19:05,Direct Traffic,-,Yes
95772,10-02-2025 03:29,Referral,Retargeting,Yes
31200,10-02-2025 09:09,Search Ads,Discount Offer,Yes
41964,11-02-2025 09:20,Display Ads,Winter Sale,No
32739,10-02-2025 17:00,Social Media,Winter Sale,Yes
65082,10-02-2025 07:35,Referral,-,Yes
96007,10-02-2025 15:49,Direct Traffic,-,No
93964,11-02-2025 19:30,Referral,-,Yes
58128,10-02-2025 10:59,Direct Traffic,-,Yes
41389,11-02-2025 20:06,Direct Traffic,-,No
89174,11-02-2025 03:03,Referral,Discount Offer,No
30447,10-02-2025 08:21,Social Media,Discount Offer,No
90635,10-02-2025 17:01,Display Ads,-,Yes
77681,10-02-2025 02:50,Display Ads,New Product Launch,Yes
30460,11-02-2025 14:01,Display Ads,New Product Launch,Yes
83149,10-02-2025 02:11,Referral,New Product Launch,No
68751,11-02-2025 04:24,Display Ads,Discount Offer,No
70697,11-02-2025 20:30,Display Ads,Discount Offer,Yes
34310,11-02-2025 15:37,Direct Traffic,-,Yes
98295,11-02-2025 12:22,Social Media,Retargeting,Yes
33499,11-02-2025 22:55,Search Ads,Discount Offer,No
98014,10-02-2025 23:47,Direct Traffic,-,Yes
36947,10-02-2025 07:38,Social Media,New Product Launch,No
26521,11-02-2025 16:10,Direct Traffic,-,Yes
60852,11-02-2025 22:28,Search Ads,Discount Offer,No
72612,10-02-2025 21:17,Direct Traffic,-,Yes
70502,10-02-2025 17:07,Email,New Product Launch,No
73055,11-02-2025 04:47,Email,Brand Awareness,No
12863,11-02-2025 03:03,Search Ads,New Product Launch,No
29709,11-02-2025 03:48,Search Ads,New Product Launch,Yes
59251,11-02-2025 15:18,Search Ads,New Product Launch,No
15025,10-02-2025 04:07,Display Ads,Brand Awareness,No
15978,11-02-2025 00:05,Email,Winter Sale,Yes
46221,10-02-2025 17:10,Social Media,-,No
52397,11-02-2025 11:26,Search Ads,Brand Awareness,No
58957,11-02-2025 15:24,Email,-,Yes
56553,10-02-2025 00:45,Referral,Discount Offer,Yes
30845,11-02-2025 02:07,Referral,New Product Launch,Yes
64157,11-02-2025 06:17,Referral,Retargeting,Yes
30845,10-02-2025 22:35,Display Ads,Brand Awareness,Yes
97756,10-02-2025 17:44,Direct Traffic,-,Yes
27371,11-02-2025 01:51,Social Media,New Product Launch,No
26021,10-02-2025 11:23,Direct Traffic,-,No
86216,10-02-2025 05:19,Email,Brand Awareness,Yes
48404,11-02-2025 12:46,Social Media,Discount Offer,No
70502,10-02-2025 10:43,Direct Traffic,-,Yes
17598,10-02-2025 20:45,Display Ads,-,No
35619,11-02-2025 17:13,Social Media,Brand Awareness,No
11686,10-02-2025 02:12,Email,Winter Sale,No
25150,11-02-2025 20:21,Direct Traffic,-,No
13864,11-02-2025 04:25,Direct Traffic,-,No
61655,10-02-2025 17:12,Direct Traffic,-,Yes
31581,11-02-2025 00:24,Search Ads,Discount Offer,No
60772,10-02-2025 14:53,Email,Retargeting,Yes
85419,11-02-2025 04:27,Direct Traffic,-,Yes
87025,10-02-2025 13:53,Social Media,Winter Sale,Yes
73487,10-02-2025 23:04,Direct Traffic,-,No
68751,11-02-2025 11:57,Referral,Brand Awareness,No
94722,10-02-2025 13:23,Referral,Brand Awareness,Yes
37186,11-02-2025 12:18,Display Ads,Winter Sale,No
90213,10-02-2025 15:11,Social Media,Discount Offer,Yes
61514,11-02-2025 08:38,Email,Brand Awareness,Yes
20111,10-02-2025 10:21,Referral,Winter Sale,No
79404,10-02-2025 00:36,Social Media,Winter Sale,Yes
13184,10-02-2025 15:08,Display Ads,Winter Sale,No
26109,11-02-2025 16:33,Social Media,Winter Sale,Yes
61947,10-02-2025 11:32,Search Ads,Brand Awareness,No
51785,11-02-2025 23:27,Direct Traffic,-,No
85682,11-02-2025 06:19,Social Media,Retargeting,Yes
23839,10-02-2025 13:13,Social Media,Retargeting,No
16536,10-02-2025 07:19,Search Ads,-,Yes
45202,10-02-2025 01:04,Direct Traffic,-,Yes
86112,11-02-2025 15:41,Display Ads,New Product Launch,Yes
42914,10-02-2025 22:44,Referral,Discount Offer,Yes
85046,10-02-2025 04:51,Display Ads,Brand Awareness,Yes
24014,10-02-2025 03:10,Search Ads,-,No
30955,10-02-2025 23:02,Social Media,Retargeting,Yes
69737,11-02-2025 02:14,Referral,New Product Launch,No
45340,11-02-2025 15:49,Referral,New Product Launch,No
91449,10-02-2025 22:15,Display Ads,Winter Sale,No
93476,10-02-2025 09:36,Social Media,Discount Offer,Yes
38286,11-02-2025 23:56,Search Ads,New Product Launch,Yes
93764,11-02-2025 17:31,Email,New Product Launch,Yes
42580,10-02-2025 04:42,Social Media,Brand Awareness,No
72819,10-02-2025 13:25,Social Media,-,No
56987,10-02-2025 20:58,Referral,New Product Launch,Yes
79602,11-02-2025 04:45,Search Ads,Retargeting,No
15277,10-02-2025 03:27,Search Ads,Retargeting,No
27344,10-02-2025 17:05,Display Ads,Retargeting,No
64742,10-02-2025 21:21,Referral,Retargeting,Yes
88521,10-02-2025 23:54,Search Ads,Brand Awareness,No
19507,10-02-2025 18:58,Referral,New Product Launch,Yes
33190,11-02-2025 23:06,Search Ads,Winter Sale,Yes
80259,11-02-2025 21:47,Email,Winter Sale,No
30651,11-02-2025 07:49,Referral,-,No
70222,10-02-2025 20:23,Referral,Retargeting,No
28751,10-02-2025 01:43,Social Media,Retargeting,No
80938,11-02-2025 08:06,Social Media,New Product Launch,Yes
52320,10-02-2025 15:24,Referral,Winter Sale,No
62564,11-02-2025 20:45,Email,New Product Launch,No
68632,10-02-2025 12:35,Referral,Brand Awareness,Yes
10654,11-02-2025 19:49,Display Ads,Discount Offer,Yes
46954,10-02-2025 22:39,Referral,Winter Sale,Yes
86706,10-02-2025 02:45,Search Ads,-,No
29461,10-02-2025 01:08,Referral,Winter Sale,No
78712,11-02-2025 23:09,Search Ads,Retargeting,No
41174,10-02-2025 07:49,Referral,Winter Sale,Yes
26693,10-02-2025 15:40,Display Ads,Retargeting,No
30274,11-02-2025 15:11,Display Ads,Brand Awareness,No
21595,11-02-2025 02:18,Social Media,New Product Launch,No
52408,10-02-2025 15:23,Search Ads,Retargeting,No
40937,10-02-2025 06:23,Social Media,New Product Launch,No
96007,10-02-2025 22:47,Referral,-,No
18845,11-02-2025 22:19,Social Media,-,Yes
98788,11-02-2025 20:10,Display Ads,Discount Offer,No
93576,10-02-2025 18:47,Direct Traffic,-,No
62494,10-02-2025 06:10,Referral,Retargeting,No
27571,11-02-2025 08:52,Search Ads,Discount Offer,No
37591,10-02-2025 13:25,Referral,Brand Awareness,Yes
41874,10-02-2025 04:09,Search Ads,-,Yes
85426,11-02-2025 23:19,Referral,Retargeting,No
45845,10-02-2025 20:04,Search Ads,New Product Launch,Yes
28918,10-02-2025 01:28,Direct Traffic,-,No
96656,11-02-2025 04:58,Social Media,Winter Sale,No
28505,10-02-2025 09:16,Email,-,Yes
62101,11-02-2025 16:40,Email,Discount Offer,Yes
54821,10-02-2025 15:29,Display Ads,-,Yes
22385,11-02-2025 19:13,Referral,Discount Offer,No
35661,11-02-2025 05:48,Search Ads,Discount Offer,No
89813,10-02-2025 07:54,Display Ads,Retargeting,Yes
54821,11-02-2025 11:08,Display Ads,Retargeting,Yes
43883,11-02-2025 02:48,Display Ads,Winter Sale,Yes
42905,10-02-2025 01:31,Search Ads,New Product Launch,Yes
98079,11-02-2025 05:54,Search Ads,Discount Offer,No
60799,11-02-2025 01:04,Email,Winter Sale,Yes
27666,10-02-2025 13:54,Search Ads,New Product Launch,No
74549,10-02-2025 12:32,Search Ads,Retargeting,Yes
61146,10-02-2025 16:39,Email,-,No
33499,11-02-2025 13:15,Display Ads,Discount Offer,Yes
96124,11-02-2025 18:28,Search Ads,Retargeting,Yes
90897,11-02-2025 06:45,Email,Winter Sale,No
34192,10-02-2025 16:18,Search Ads,Brand Awareness,Yes
60844,11-02-2025 17:13,Display Ads,Brand Awareness,No
55983,11-02-2025 15:49,Direct Traffic,-,No
92989,10-02-2025 10:58,Search Ads,Brand Awareness,Yes
93811,11-02-2025 12:22,Search Ads,Brand Awareness,No
91360,11-02-2025 12:10,Email,Retargeting,Yes
90001,11-02-2025 02:46,Display Ads,-,No
18582,11-02-2025 00:27,Display Ads,Winter Sale,Yes
68610,10-02-2025 13:21,Search Ads,Brand Awareness,Yes
18490,10-02-2025 00:05,Search Ads,Retargeting,No
17702,11-02-2025 04:49,Referral,Retargeting,No
83993,10-02-2025 23:50,Display Ads,-,No
28919,11-02-2025 04:35,Email,-,No
36500,11-02-2025 16:35,Display Ads,-,Yes
18582,11-02-2025 21:50,Referral,-,No
60477,11-02-2025 01:16,Email,Brand Awareness,No
61504,10-02-2025 19:07,Search Ads,Winter Sale,Yes
64781,11-02-2025 10:56,Email,-,No
51018,11-02-2025 02:16,Direct Traffic,-,No
14398,10-02-2025 04:58,Direct Traffic,-,Yes
51237,11-02-2025 22:01,Email,Discount Offer,No
80298,10-02-2025 22:46,Direct Traffic,-,Yes
99147,11-02-2025 10:49,Social Media,Discount Offer,No
46988,10-02-2025 06:10,Search Ads,Winter Sale,Yes
52520,10-02-2025 05:33,Social Media,Discount Offer,No
89180,11-02-2025 14:19,Display Ads,-,No
42360,11-02-2025 23:30,Display Ads,New Product Launch,Yes
77286,10-02-2025 22:03,Search Ads,Discount Offer,Yes
34310,11-02-2025 08:55,Direct Traffic,-,No
27556,11-02-2025 21:27,Display Ads,-,Yes
63192,10-02-2025 08:39,Search Ads,Discount Offer,Yes
75557,11-02-2025 21:15,Direct Traffic,-,No
55513,10-02-2025 07:14,Direct Traffic,-,No
88818,11-02-2025 21:33,Direct Traffic,-,Yes
99794,11-02-2025 23:19,Display Ads,Winter Sale,Yes
10317,10-02-2025 08:17,Social Media,-,Yes
63323,11-02-2025 03:44,Referral,-,Yes
63505,10-02-2025 07:29,Search Ads,Brand Awareness,Yes
17715,10-02-2025 18:10,Search Ads,Winter Sale,Yes
62697,10-02-2025 02:37,Display Ads,Winter Sale,Yes
37055,11-02-2025 08:30,Social Media,Discount Offer,No
21824,10-02-2025 04:46,Direct Traffic,-,No
86216,11-02-2025 21:39,Social Media,-,No
25229,10-02-2025 06:39,Search Ads,-,No
24161,10-02-2025 19:39,Referral,Discount Offer,No
52408,10-02-2025 02:08,Direct Traffic,-,No
93007,10-02-2025 05:21,Referral,Discount Offer,No
53151,11-02-2025 05:45,Referral,Winter Sale,No
75473,10-02-2025 01:40,Display Ads,Discount Offer,No
29844,11-02-2025 03:06,Email,Discount Offer,No
82038,10-02-2025 22:20,Direct Traffic,-,No
26511,11-02-2025 10:18,Display Ads,-,Yes
77968,10-02-2025 08:52,Social Media,-,No
90897,11-02-2025 12:47,Display Ads,Winter Sale,No
74884,11-02-2025 15:39,Referral,Retargeting,Yes
71460,10-02-2025 13:21,Search Ads,New Product Launch,No
41377,11-02-2025 19:29,Display Ads,Brand Awareness,Yes
95303,11-02-2025 16:10,Email,Retargeting,No
28511,10-02-2025 03:44,Email,Retargeting,No
84567,11-02-2025 18:12,Email,Brand Awareness,No
22863,11-02-2025 19:51,Email,Brand Awareness,No
79796,11-02-2025 08:23,Email,Discount Offer,Yes
12275,10-02-2025 08:39,Direct Traffic,-,No
21584,10-02-2025 00:43,Direct Traffic,-,No
79602,11-02-2025 10:05,Email,Discount Offer,No
46179,10-02-2025 00:29,Social Media,Discount Offer,No
63620,10-02-2025 13:08,Email,Winter Sale,Yes
33979,10-02-2025 17:17,Referral,Retargeting,No
93576,10-02-2025 16:11,Direct Traffic,-,Yes
34672,11-02-2025 13:59,Referral,New Product Launch,No
80549,10-02-2025 16:05,Referral,Brand Awareness,Yes
10202,10-02-2025 10:05,Display Ads,New Product Launch,Yes
80551,11-02-2025 07:40,Referral,Retargeting,No
29809,11-02-2025 06:55,Search Ads,Retargeting,Yes
40597,10-02-2025 11:47,Referral,Retargeting,No
91449,10-02-2025 19:35,Search Ads,-,No
35337,11-02-2025 09:38,Referral,New Product Launch,No
85459,11-02-2025 08:49,Email,New Product Launch,Yes
82764,10-02-2025 17:27,Email,Brand Awareness,No
56363,11-02-2025 00:09,Email,Retargeting,No
47566,10-02-2025 10:09,Display Ads,Retargeting,No
56452,11-02-2025 14:00,Direct Traffic,-,Yes
56075,10-02-2025 23:31,Search Ads,Retargeting,No
79268,10-02-2025 23:01,Referral,Winter Sale,Yes
51223,11-02-2025 06:26,Social Media,Retargeting,Yes
77231,11-02-2025 09:46,Search Ads,Winter Sale,No
23486,10-02-2025 18:27,Search Ads,Brand Awareness,Yes
79207,11-02-2025 05:08,Referral,-,Yes
46221,11-02-2025 17:22,Referral,Brand Awareness,No
79408,10-02-2025 18:36,Display Ads,New Product Launch,Yes
43398,11-02-2025 07:51,Direct Traffic,-,No
52397,11-02-2025 23:05,Referral,Discount Offer,No
22684,10-02-2025 03:02,Direct Traffic,-,Yes
56968,10-02-2025 07:53,Direct Traffic,-,No
86974,10-02-2025 07:15,Direct Traffic,-,Yes
92565,10-02-2025 06:03,Search Ads,New Product Launch,Yes
92565,11-02-2025 08:51,Direct Traffic,-,Yes
76040,11-02-2025 02:58,Referral,New Product Launch,No
67074,11-02-2025 03:51,Search Ads,-,Yes
26824,11-02-2025 07:32,Email,Discount Offer,No
94024,10-02-2025 06:10,Direct Traffic,-,Yes
